timestamp,feed_id,ticker,publisher,price
1773184109158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65034.09
1773184109258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65038.55
1773184109358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65033.74
1773184109458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65037.48
1773184109558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65035.18
1773184109658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65028.89
1773184109758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65023.13
1773184109858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65027.87
1773184109958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65026.38
1773184110058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65027.83
1773184110158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65030.8
1773184110258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65028.86
1773184110358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65033.02
1773184110458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65036.91
1773184110558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65039.98
1773184110658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65036.93
1773184110758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65038.64
1773184110858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65035.14
1773184110958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65033.63
1773184111058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65034.01
1773184111158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65035.82
1773184111258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65030.23
1773184111358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65036.11
1773184111458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65035.38
1773184111558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65035.35
1773184111658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65036.89
1773184111758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65031.19
1773184111858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65035.2
1773184111958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65029.4
1773184112058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65027.53
1773184112158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65021.39
1773184112258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65024.91
1773184112358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65018.82
1773184112458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65022.11
1773184112558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65028.17
1773184112658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65029.71
1773184112758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65030.4
1773184112858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65027.95
1773184112958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65028.07
1773184113058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65024.67
1773184113158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65023.42
1773184113258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65029.76
1773184113358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65031.72
1773184113458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65028.08
1773184113558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65025.13
1773184113658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65025.57
1773184113758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65028.13
1773184113858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65023.86
1773184113958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65022.53
1773184114058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65028.88
1773184114158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65023.76
1773184114258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65018.16
1773184114358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65012.44
1773184114458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65012.89
1773184114558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65013.07
1773184114658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65018.07
1773184114758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65012.47
1773184114858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65012.22
1773184114958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65016.98
1773184115058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65018.65
1773184115158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65018.13
1773184115258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65015.99
1773184115358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65021.7
1773184115458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65025.65
1773184115558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65025.09
1773184115658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65019.56
1773184115758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65021.57
1773184115858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65019.07
1773184115958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65013.03
1773184116058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65014.06
1773184116158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65015.47
1773184116258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65014.14
1773184116358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65016.5
1773184116458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65022.75
1773184116558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65024.36
1773184116658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65028.83
1773184116758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65030.51
1773184116858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65027.31
1773184116958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65028.75
1773184117058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65028.6
1773184117158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65022.65
1773184117258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65016.65
1773184117358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65021.19
1773184117458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65016.3
1773184117558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65017.09
1773184117658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65012.47
1773184117758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65013.1
1773184117858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65010.05
1773184117958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65011.63
1773184118058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65013.18
1773184118158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65011.23
1773184118258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65012.19
1773184118358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65016.38
1773184118458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65010.18
1773184118558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65006.77
1773184118658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65006.69
1773184118758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65012.73
1773184118858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65013.72
1773184118958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65011.96
1773184119058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65008.43
1773184119158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65004.77
1773184119258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65000.49
1773184119358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65000.7
1773184119458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65005.94
1773184119558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65010.13
1773184119658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65004.48
1773184119758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,65003.31
1773184119858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64999.15
1773184119958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64993.06
1773184120058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64999.1
1773184120158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64996.92
1773184120258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64996.3
1773184120358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64997.25
1773184120458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64990.91
1773184120558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64986.66
1773184120658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64980.34
1773184120758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64979.28
1773184120858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64985.03
1773184120958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64990.01
1773184121058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64993.32
1773184121158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64990.74
1773184121258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64995.3
1773184121358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64992.86
1773184121458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64987.35
1773184121558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64982.08
1773184121658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64982.06
1773184121758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64977.98
1773184121858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64975.69
1773184121958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64972.24
1773184122058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64967.31
1773184122158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64967.62
1773184122258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64968.2
1773184122358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64968.6
1773184122458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64970.05
1773184122558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64964.52
1773184122658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64970.96
1773184122758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64970.16
1773184122858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64973.92
1773184122958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64971.33
1773184123058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64971.01
1773184123158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64974.53
1773184123258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64976.98
1773184123358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64981.62
1773184123458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64976.45
1773184123558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64974.85
1773184123658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64973.06
1773184123758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64971.53
1773184123858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64969.56
1773184123958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64967.34
1773184124058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64962.04
1773184124158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64960.5
1773184124258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64964.86
1773184124358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64963.21
1773184124458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64966.64
1773184124558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64970.64
1773184124658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64967.01
1773184124758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64961.05
1773184124858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64958.15
1773184124958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64961.98
1773184125058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64962.88
1773184125158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64967.18
1773184125258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64963.81
1773184125358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64964.78
1773184125458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64959.33
1773184125558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64955.39
1773184125658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64952.89
1773184125758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64952.76
1773184125858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64947.32
1773184125958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64944.7
1773184126058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64944.93
1773184126158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64942.88
1773184126258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64946.01
1773184126358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64950.39
1773184126458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64953.6
1773184126558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64956.48
1773184126658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64962.32
1773184126758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64965.57
1773184126858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64962.51
1773184126958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64960.37
1773184127058,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64960.43
1773184127158,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64963.77
1773184127258,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64967.58
1773184127358,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64963.15
1773184127458,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64958.74
1773184127558,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64960.03
1773184127658,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64964.85
1773184127758,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64966.91
1773184127858,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64962.39
1773184127958,Publisher_1-FOO/BAR,FOO/BAR,Publisher_1,64960.75
